时间,CPU负载,内存使用量(KB),内存使用率(%)
13:32:48,1.79,830312,21
13:32:49,1.80,830208,21
13:32:50,1.80,830460,21
13:32:51,1.80,830564,21
13:32:52,1.80,830060,21
13:32:53,1.80,830460,21
13:32:54,1.83,830060,21
13:32:55,1.83,830208,21
13:32:56,1.83,830060,21
13:32:57,1.83,830208,21
13:32:58,1.84,830312,21
13:32:59,1.84,830208,21
13:33:01,1.84,830460,21
13:33:02,1.84,830772,21
13:33:03,1.84,830564,21
13:33:04,1.82,830564,21
13:33:05,1.82,830816,21
13:33:06,1.82,830920,21
13:33:07,1.82,830920,21
13:33:08,1.82,831024,21
13:33:09,1.81,831216,21
13:33:10,1.81,830580,21
13:33:11,1.81,830208,21
13:33:12,1.81,830460,21
13:33:13,1.79,830668,21
13:33:14,1.79,830564,21
13:33:15,1.79,830312,21
13:33:16,1.79,830312,21
13:33:18,1.79,830312,21
13:33:19,1.78,830920,21
13:33:20,1.78,830564,21
13:33:21,1.78,830312,21
13:33:22,1.78,830564,21
13:33:23,1.78,830816,21
13:33:24,1.77,831216,21
13:33:25,1.77,830624,21
13:33:26,1.77,830564,21
13:33:27,1.77,830712,21
13:33:28,1.75,830208,21
13:33:29,1.75,830208,21
13:33:30,1.75,830208,21
13:33:31,1.75,830312,21
13:33:32,1.75,830312,21
13:33:34,1.74,830416,21
13:33:35,1.74,830460,21
13:33:36,1.74,830816,21
13:33:37,1.74,830816,21
13:33:38,1.74,831172,21
13:33:39,1.73,830208,21
13:33:40,1.73,830816,21
13:33:41,1.73,830416,21
13:33:42,1.73,830060,21
13:33:43,1.75,830712,21
13:33:44,1.75,830460,21
13:33:45,1.75,830208,21
13:33:46,1.75,830416,21
13:33:47,1.75,830312,21
13:33:48,1.76,830208,21
13:33:50,1.76,830772,21
13:33:51,1.76,830564,21
13:33:52,1.76,830920,21
13:33:53,1.76,830668,21
13:33:54,1.76,830520,21
13:33:55,1.76,830564,21
13:33:56,1.76,831216,21
13:33:57,1.76,830312,21
13:33:58,1.76,830668,21
13:33:59,1.78,830964,21
13:34:00,1.78,831084,21
13:34:01,1.78,830832,21
13:34:02,1.78,830980,21
13:34:03,1.78,830684,21
13:34:04,1.78,830936,21
13:34:06,1.78,830832,21
13:34:07,1.78,830892,21
13:34:08,1.78,830832,21
13:34:09,1.81,831292,21
13:34:10,1.81,830728,21
13:34:11,1.81,831084,21
13:34:12,1.81,830728,21
13:34:13,1.81,830936,21
13:34:14,1.81,830432,21
13:34:15,1.81,830476,21
13:34:16,1.81,830728,21
13:34:17,1.81,830832,21
13:34:18,1.81,830832,21
13:34:19,1.81,830832,21
13:34:20,1.81,830936,21
13:34:21,1.81,831188,21
13:34:23,1.81,831544,21
13:34:24,1.80,831232,21
13:34:25,1.80,831084,21
13:34:26,1.80,830728,21
13:34:27,1.80,831040,21
13:34:28,1.80,831084,21
13:34:29,1.78,831336,21
13:34:30,1.78,831232,21
13:34:31,1.78,831188,21
13:34:32,1.78,830832,21
13:34:33,1.77,831084,21
13:34:34,1.77,830832,21
13:34:35,1.77,831040,21
13:34:36,1.77,831084,21
13:34:37,1.77,831084,21
13:34:39,1.78,830832,21
13:34:40,1.78,830684,21
13:34:41,1.78,830936,21
13:34:42,1.78,830580,21
13:34:43,1.78,830936,21
13:34:44,1.76,831336,21
13:34:45,1.76,830728,21
13:34:46,1.76,831232,21
13:34:47,1.76,831232,21
13:34:48,1.76,831084,21
13:34:49,1.77,831484,21
13:34:50,1.77,831544,21
13:34:51,1.77,831648,21
13:34:52,1.77,830980,21
13:34:53,1.75,830980,21
13:34:55,1.75,830980,21
13:34:56,1.75,831084,21
13:34:57,1.75,830832,21
13:34:58,1.75,831336,21
13:34:59,1.76,831084,21
13:35:00,1.76,831336,21
13:35:01,1.76,830980,21
13:35:02,1.76,830640,21
13:35:03,1.76,830832,21
13:35:04,1.76,831188,21
13:35:05,1.76,831588,21
13:35:06,1.76,831588,21
13:35:07,1.76,831440,21
13:35:08,1.78,831988,21
13:35:09,1.78,831736,21
13:35:11,1.78,831336,21
13:35:12,1.78,831736,21
13:35:13,1.78,831232,21
13:35:14,1.79,831840,21
13:35:15,1.79,831588,21
13:35:16,1.79,831544,21
13:35:17,1.79,831692,21
13:35:18,1.79,832196,21
13:35:19,1.79,831736,21
13:35:20,1.79,831840,21
13:35:21,1.79,830980,21
13:35:22,1.79,832344,21
13:35:23,1.81,831840,21
13:35:24,1.81,831484,21
13:35:25,1.81,831588,21
13:35:26,1.81,832092,21
13:35:28,1.81,831440,21
13:35:29,1.81,831588,21
13:35:30,1.81,831440,21
13:35:31,1.81,831840,21
13:35:32,1.81,832092,21
13:35:33,1.81,831588,21
13:35:34,1.82,831988,21
13:35:35,1.82,831484,21
13:35:36,1.82,831440,21
13:35:37,1.82,831692,21
13:35:38,1.82,831588,21
13:35:39,1.82,831336,21
13:35:40,1.82,831736,21
13:35:41,1.82,831840,21
13:35:42,1.82,831692,21
13:35:44,1.81,831188,21
13:35:45,1.81,831232,21
13:35:46,1.81,831840,21
13:35:47,1.81,831484,21
13:35:48,1.81,831336,21
13:35:49,1.79,830728,21
13:35:50,1.79,831144,21
13:35:51,1.79,830832,21
13:35:52,1.79,831484,21
13:35:53,1.79,831188,21
13:35:54,1.80,830832,21
13:35:55,1.80,831084,21
13:35:56,1.80,830832,21
13:35:57,1.80,831484,21
13:35:58,1.78,830980,21
13:36:00,1.78,832240,21
13:36:01,1.78,831588,21
13:36:02,1.78,831736,21
13:36:03,1.78,832004,21
13:36:04,1.79,832168,21
13:36:05,1.79,831736,21
13:36:06,1.79,831484,21
13:36:07,1.79,831588,21
13:36:08,1.79,831588,21
