时间,CPU负载,内存使用量(KB),内存使用率(%)
19:48:02,1.75,978184,25
19:48:03,1.75,977976,25
19:48:04,1.75,977976,25
19:48:05,1.75,978584,25
19:48:06,1.74,978688,25
19:48:07,1.74,978984,25
19:48:08,1.74,978984,25
19:48:10,1.74,978332,25
19:48:11,1.74,977976,25
19:48:12,1.74,978480,25
19:48:13,1.74,978228,25
19:48:14,1.74,978228,25
19:48:15,1.74,978332,25
19:48:16,1.74,977576,25
19:48:17,1.73,978480,25
19:48:18,1.73,978228,25
19:48:19,1.73,978228,25
19:48:20,1.73,978584,25
19:48:21,1.72,978584,25
19:48:22,1.72,978732,25
19:48:23,1.72,978984,25
19:48:25,1.72,978836,25
19:48:26,1.72,978732,25
19:48:27,1.72,978836,25
19:48:28,1.72,979044,25
19:48:29,1.72,979340,25
19:48:30,1.72,978940,25
19:48:31,1.72,979192,25
19:48:32,1.79,978732,25
19:48:33,1.79,978392,25
19:48:34,1.79,978436,25
19:48:35,1.79,978080,25
19:48:36,1.80,978228,25
19:48:37,1.80,977976,25
19:48:39,1.80,978584,25
19:48:40,1.80,977976,25
19:48:41,1.80,978480,25
19:48:42,1.80,978940,25
19:48:43,1.80,978436,25
19:48:44,1.80,978584,25
19:48:45,1.80,978332,25
19:48:46,1.80,978436,25
19:48:47,1.87,978584,25
19:48:48,1.87,978332,25
19:48:49,1.87,978688,25
19:48:50,1.87,979236,25
19:48:51,1.87,978984,25
19:48:52,1.87,978480,25
19:48:54,1.87,978332,25
19:48:55,1.87,978480,25
19:48:56,1.87,978836,25
19:48:57,1.88,978984,25
19:48:58,1.88,978836,25
19:48:59,1.88,978836,25
19:49:00,1.88,978836,25
19:49:01,1.88,978836,25
19:49:02,1.90,979236,25
19:49:03,1.90,979088,25
19:49:04,1.90,979088,25
19:49:05,1.90,978940,25
19:49:06,1.88,978332,25
19:49:08,1.88,979088,25
19:49:09,1.88,978984,25
19:49:10,1.88,978480,25
19:49:11,1.88,978140,25
19:49:12,1.87,977976,25
19:49:13,1.87,978480,25
19:49:14,1.87,978836,25
19:49:15,1.87,978332,25
19:49:16,1.85,978732,25
19:49:17,1.85,978732,25
19:49:18,1.85,978732,25
19:49:19,1.85,979088,25
19:49:20,1.85,979088,25
19:49:22,1.84,979192,25
19:49:23,1.84,978836,25
19:49:24,1.84,978732,25
19:49:25,1.84,979192,25
19:49:26,1.84,979236,25
19:49:27,1.82,979192,25
19:49:28,1.82,979192,25
19:49:29,1.82,979488,25
19:49:30,1.82,979444,25
19:49:31,1.81,979340,25
19:49:32,1.81,979088,25
19:49:33,1.81,979340,25
19:49:34,1.81,978984,25
19:49:35,1.81,979088,25
19:49:37,1.80,979400,25
19:49:38,1.80,979340,25
19:49:39,1.80,979844,25
19:49:40,1.80,980200,25
19:49:41,1.80,980096,25
19:49:42,1.80,979844,25
19:49:43,1.80,979296,25
19:49:44,1.80,979696,25
19:49:45,1.80,979340,25
19:49:46,1.80,979088,25
19:49:47,1.80,978584,25
19:49:48,1.80,979296,25
19:49:49,1.80,979236,25
19:49:51,1.80,978228,25
19:49:52,1.81,978228,25
19:49:53,1.81,978480,25
19:49:54,1.81,978984,25
19:49:55,1.81,979044,25
19:49:56,1.81,978732,25
19:49:57,1.83,978836,25
19:49:58,1.83,978836,25
19:49:59,1.83,978480,25
19:50:00,1.83,977976,25
19:50:01,1.85,978228,25
19:50:02,1.85,978540,25
19:50:03,1.85,978984,25
19:50:04,1.85,978480,25
19:50:06,1.85,977976,25
19:50:07,1.85,978228,25
19:50:08,1.85,978732,25
19:50:09,1.85,978732,25
19:50:10,1.85,979340,25
19:50:11,1.85,979236,25
19:50:12,1.85,979044,25
19:50:13,1.85,979060,25
19:50:14,1.85,979236,25
19:50:15,1.85,979088,25
19:50:16,1.85,979844,25
19:50:17,1.85,979236,25
19:50:18,1.85,979236,25
