时间,CPU负载,内存使用量(KB),内存使用率(%)
2024-05-02 13:30:27,1.91 1.82 1.51,826148,21
2024-05-02 13:30:28,1.84 1.80 1.51,826236,21
2024-05-02 13:30:29,1.84 1.80 1.51,826044,21
2024-05-02 13:30:30,1.84 1.80 1.51,826192,21
2024-05-02 13:30:31,1.84 1.80 1.51,826444,21
2024-05-02 13:30:32,1.84 1.80 1.51,826236,21
2024-05-02 13:30:33,1.77 1.79 1.51,826088,21
2024-05-02 13:30:35,1.77 1.79 1.51,826340,21
2024-05-02 13:30:36,1.77 1.79 1.51,826340,21
2024-05-02 13:30:37,1.77 1.79 1.51,825836,21
2024-05-02 13:30:38,1.77 1.79 1.51,825688,21
2024-05-02 13:30:39,1.71 1.77 1.50,826236,21
2024-05-02 13:30:40,1.71 1.77 1.50,826088,21
2024-05-02 13:30:41,1.71 1.77 1.50,825584,21
2024-05-02 13:30:42,1.71 1.77 1.50,826236,21
2024-05-02 13:30:43,1.65 1.76 1.50,826236,21
2024-05-02 13:30:44,1.65 1.76 1.50,826488,21
2024-05-02 13:30:45,1.65 1.76 1.50,826592,21
2024-05-02 13:30:46,1.65 1.76 1.50,826340,21
2024-05-02 13:30:47,1.65 1.76 1.50,826740,21
2024-05-02 13:30:48,1.68 1.77 1.50,826844,21
